movieId,title,genres,violence_tag_relevance
1915,Halloween III: Season of the Witch (1983),Horror,0.45899999999999996
1916,Halloween 4: The Return of Michael Myers (1988),Horror,0.46299999999999997
1917,Halloween 5: The Revenge of Michael Myers (1989),Horror,0.488
1918,Prom Night (1980),Horror,0.45299999999999996
1919,Hello Mary Lou: Prom Night II (1987),Horror,0.309
1920,Prom Night III: The Last Kiss (1989),Horror,0.484
1921,Prom Night IV: Deliver Us From Evil (1992),Horror,0.69
1922,Child's Play (1988),Horror,0.62
1923,Child's Play 2 (1990),Horror,0.775
1924,Child's Play 3 (1992),Horror,0.6459999999999999
1925,Poltergeist (1982),Horror|Thriller,0.693
1926,Poltergeist II: The Other Side (1986),Horror|Thriller,0.542
1927,Poltergeist III (1988),Horror|Thriller,0.447
1928,"Exorcist, The (1973)",Horror,0.721
1929,Exorcist II: The Heretic (1977),Horror,0.33399999999999996
1930,"Exorcist III, The (1990)",Horror,0.493
1931,Lethal Weapon (1987),Action|Comedy|Crime|Drama,0.7979999999999999
1932,Lethal Weapon 2 (1989),Action|Comedy|Crime|Drama,0.7190000000000001
1933,Lethal Weapon 3 (1992),Action|Comedy|Crime|Drama,0.35100000000000003
1934,Gremlins (1984),Comedy|Horror,0.767
1935,Gremlins 2: The New Batch (1990),Comedy|Horror,0.387
1936,"Goonies, The (1985)",Adventure|Children's|Fantasy,0.179
1937,"Mask of Zorro, The (1998)",Action|Adventure|Romance,0.34700000000000003
1938,Polish Wedding (1998),Comedy,0.141
1939,"This World, Then the Fireworks (1996)",Crime|Drama|Film-Noir,0.815
1940,Soylent Green (1973),Sci-Fi|Thriller,0.435
1941,Metropolis (1926),Sci-Fi,0.26899999999999996
1942,Back to the Future Part II (1989),Comedy|Sci-Fi,0.256
1943,Back to the Future Part III (1990),Comedy|Sci-Fi|Western,0.16699999999999998
1944,"Poseidon Adventure, The (1972)",Action|Adventure,0.29100000000000004
1945,Freaky Friday (1977),Children's|Comedy,0.11699999999999999
1946,"Absent Minded Professor, The (1961)",Children's|Comedy|Fantasy,0.134
1947,"Apple Dumpling Gang Rides Again, The (1979)",Children's|Comedy|Western,0.204
1948,Babes in Toyland (1961),Children's|Fantasy|Musical,0.125
1949,Bambi (1942),Animation|Children's,0.12
1950,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Action|Drama,0.6859999999999999
1951,Dangerous Liaisons (1988),Drama|Romance,0.172
1952,Dune (1984),Fantasy|Sci-Fi,0.272
1953,"Last Temptation of Christ, The (1988)",Drama,0.669
1954,"Godfather: Part III, The (1990)",Action|Crime|Drama,0.667
1955,"Rapture, The (1991)",Drama|Mystery,0.29100000000000004
1956,Lolita (1997),Drama|Romance,0.19699999999999998
1957,Disturbing Behavior (1998),Horror|Thriller,0.485
1958,Mafia! (1998),Comedy|Crime,0.24100000000000002
1959,Saving Private Ryan (1998),Action|Drama|War,0.8490000000000001
1960,Billy's Hollywood Screen Kiss (1997),Comedy|Romance,0.11
1961,East Palace West Palace (Dong gong xi gong) (1997),Drama,0.0
1962,"$1,000,000 Duck (1971)",Children's|Comedy,0.20800000000000002
1963,"Barefoot Executive, The (1971)",Children's|Comedy,0.256
1964,"Black Cauldron, The (1985)",Animation|Children's,0.311
1965,"Black Hole, The (1979)",Sci-Fi,0.304
1966,Blackbeard's Ghost (1968),Children's|Comedy,0.134
1967,Blank Check (1994),Children's|Comedy,0.134
1968,Candleshoe (1977),Adventure|Children's|Comedy,0.289
1969,"Cat from Outer Space, The (1978)",Children's|Comedy|Sci-Fi,0.11699999999999999
1970,Cheetah (1989),Adventure|Children's,0.111
1971,"Computer Wore Tennis Shoes, The (1970)",Children's|Comedy,0.191
1972,Condorman (1981),Action|Adventure|Children's|Comedy,0.13699999999999998
1973,D2: The Mighty Ducks (1994),Children's|Comedy,0.121
1974,Darby O'Gill and the Little People (1959),Adventure|Children's|Fantasy,0.1
1975,"Devil and Max Devlin, The (1981)",Comedy,0.221
1976,"Far Off Place, A (1993)",Adventure|Children's|Drama|Romance,0.316
1977,Flight of the Navigator (1986),Adventure|Children's|Sci-Fi,0.171
1978,"Gnome-Mobile, The (1967)",Children's,0.063
1979,"Great Mouse Detective, The (1986)",Animation|Children's,0.158
1980,"Happiest Millionaire, The (1967)",Comedy|Musical,0.075
1981,Herbie Goes Bananas (1980),Adventure|Children's|Comedy,0.251
1982,Herbie Goes to Monte Carlo (1977),Adventure|Children's|Comedy,0.158
1983,Hocus Pocus (1993),Children's|Comedy,0.083
1984,"Honey, I Blew Up the Kid (1992)",Children's|Comedy|Sci-Fi,0.21899999999999997
1985,"Honey, I Shrunk the Kids (1989)",Adventure|Children's|Comedy|Fantasy|Sci-Fi,0.19699999999999998
1986,Hot Lead and Cold Feet (1978),Comedy|Western,0.5670000000000001
1987,In Search of the Castaways (1962),Adventure|Children's,0.07200000000000001
1988,"Incredible Journey, The (1963)",Adventure|Children's,0.086
1989,"Negotiator, The (1998)",Action|Thriller,0.36200000000000004
1990,"Parent Trap, The (1998)",Children's|Drama,0.084
1991,BASEketball (1998),Comedy,0.295
1992,Full Tilt Boogie (1997),Documentary,0.685
1993,"Governess, The (1998)",Drama|Romance,0.191
1994,Seventh Heaven (Le Septième ciel) (1997),Drama|Romance,0.086
1995,Roger & Me (1989),Comedy|Documentary,0.313
1996,"Purple Rose of Cairo, The (1985)",Comedy|Drama|Romance,0.195
1997,Out of the Past (1947),Film-Noir,0.184
1998,Doctor Zhivago (1965),Drama|Romance|War,0.16399999999999998
1999,Fanny and Alexander (1982),Drama,0.17300000000000001
2000,"Trip to Bountiful, The (1985)",Drama,0.114
2001,Tender Mercies (1983),Drama,0.19399999999999998
2002,And the Band Played On (1993),Drama,0.16699999999999998
2003,"'burbs, The (1989)",Comedy,0.19399999999999998
2004,Fandango (1985),Comedy,0.19899999999999998
2005,"Night Porter, The (Il Portiere di notte) (1974)",Drama,0.248
2006,Mephisto (1981),Drama|War,0.10800000000000001
2007,Blue Velvet (1986),Drama|Mystery,0.8170000000000001
2008,"Journey of Natty Gann, The (1985)",Adventure|Children's,0.312
2009,"Jungle Book, The (1967)",Animation|Children's|Comedy|Musical,0.114
2010,Kidnapped (1960),Children's|Drama,0.271
2011,Lady and the Tramp (1955),Animation|Children's|Comedy|Musical|Romance,0.095
2012,"Little Mermaid, The (1989)",Animation|Children's|Comedy|Musical|Romance,0.09
2013,"Mighty Ducks, The (1992)",Children's|Comedy,0.136
2014,"Muppet Christmas Carol, The (1992)",Children's|Musical,0.09
2015,Newsies (1992),Children's|Musical,0.07200000000000001
2016,101 Dalmatians (1961),Animation|Children's,0.11699999999999999
2017,One Magic Christmas (1985),Drama|Fantasy,0.27899999999999997
2018,Peter Pan (1953),Animation|Children's|Fantasy|Musical,0.126
2019,Popeye (1980),Adventure|Comedy|Musical,0.27
2020,"Rescuers Down Under, The (1990)",Animation|Children's,0.099
2021,"Rescuers, The (1977)",Animation|Children's,0.153
2022,Return from Witch Mountain (1978),Children's|Sci-Fi,0.22
2023,"Return of Jafar, The (1993)",Animation|Children's|Musical,0.145
2024,Return to Oz (1985),Adventure|Children's|Fantasy|Sci-Fi,0.213
2025,"Rocketeer, The (1991)",Action|Adventure|Sci-Fi,0.23399999999999999
2026,"Shaggy D.A., The (1976)",Children's|Comedy,0.183
2027,Sleeping Beauty (1959),Animation|Children's|Musical,0.086
2028,Something Wicked This Way Comes (1983),Children's|Horror,0.44
2029,Son of Flubber (1963),Children's|Comedy,0.16
2030,Song of the South (1946),Adventure|Animation|Children's|Musical,0.18100000000000002
2031,Splash (1984),Comedy|Fantasy|Romance,0.149
2032,Squanto: A Warrior's Tale (1994),Adventure|Drama,0.133
2033,Steamboat Willie (1940),Animation|Children's|Comedy|Musical,0.16399999999999998
2034,Tall Tale (1994),Adventure|Children's,0.218
2035,Tex (1982),Drama,0.265
2036,Tron (1982),Action|Adventure|Fantasy|Sci-Fi,0.217
2037,Swing Kids (1993),Drama|War,0.17800000000000002
2038,Halloween: H20 (1998),Horror|Thriller,0.42100000000000004
2039,L.A. Story (1991),Comedy|Romance,0.153
2040,"Jerk, The (1979)",Comedy,0.27399999999999997
2041,Dead Men Don't Wear Plaid (1982),Comedy|Crime|Thriller,0.154
2042,"Man with Two Brains, The (1983)",Comedy,0.22
2043,Grand Canyon (1991),Crime|Drama,0.807
2044,Graveyard Shift (1990),Horror|Thriller,0.512
2045,"Outsiders, The (1983)",Drama,0.40700000000000003
2046,Indiana Jones and the Temple of Doom (1984),Action|Adventure,0.608
2047,"Lord of the Rings, The (1978)",Adventure|Animation|Children's|Sci-Fi,0.18100000000000002
2048,Nineteen Eighty-Four (1984),Drama|Sci-Fi,0.273
2049,"Dead Zone, The (1983)",Horror|Thriller,0.526
2050,Maximum Overdrive (1986),Horror,0.564
2051,Needful Things (1993),Drama|Horror,0.604
2052,Cujo (1983),Horror|Thriller,0.493
2053,Children of the Corn (1984),Horror|Thriller,0.535
2054,All Dogs Go to Heaven (1989),Animation|Children's,0.203
2055,"Addams Family, The (1991)",Comedy,0.2
2056,Ever After: A Cinderella Story (1998),Drama|Romance,0.095
2057,Snake Eyes (1998),Action|Crime|Mystery|Thriller,0.284
2058,"First Love, Last Rites (1997)",Drama|Romance,0.0
2059,Safe Men (1998),Comedy,0.126
2060,"Saltmen of Tibet, The (1997)",Documentary,0.083
2061,Atlantic City (1980),Crime|Drama|Romance,0.36
2062,Autumn Sonata (Höstsonaten ) (1978),Drama,0.165
2063,Who's Afraid of Virginia Woolf? (1966),Drama,0.285
2064,Adventures in Babysitting (1987),Adventure|Comedy,0.19699999999999998
2065,Weird Science (1985),Comedy,0.284
2066,Doctor Dolittle (1967),Adventure|Musical,0.21100000000000002
2067,"Nutty Professor, The (1963)",Comedy,0.18100000000000002
2068,Charlotte's Web (1973),Animation|Children's,0.14400000000000002
2069,Watership Down (1978),Animation|Children's|Drama|Fantasy,0.8340000000000001
2070,"Secret of NIMH, The (1982)",Animation|Children's,0.467
2071,"Dark Crystal, The (1982)",Children's|Fantasy|Sci-Fi,0.19
2072,"American Tail, An (1986)",Animation|Children's|Comedy,0.16899999999999998
2073,"American Tail: Fievel Goes West, An (1991)",Animation|Children's|Comedy,0.107
2074,Legend (1985),Adventure|Fantasy|Romance,0.193
2075,Sixteen Candles (1984),Comedy,0.20800000000000002
2076,Pretty in Pink (1986),Comedy|Drama|Romance,0.16399999999999998
2077,St. Elmo's Fire (1985),Drama|Romance,0.183
2078,"Clan of the Cave Bear, The (1986)",Drama,0.248
2079,House (1986),Comedy|Horror,0.528
2080,House II: The Second Story (1987),Comedy|Horror,0.467
2081,"Gods Must Be Crazy, The (1980)",Comedy,0.368
2082,"Gods Must Be Crazy II, The (1989)",Comedy,0.32899999999999996
2083,Air Bud: Golden Receiver (1998),Children's|Comedy,0.17800000000000002
2084,"Avengers, The (1998)",Action|Adventure,0.303
2085,How Stella Got Her Groove Back (1998),Drama|Romance,0.295
2086,"Slums of Beverly Hills, The (1998)",Comedy,0.304
2087,"Best Man, The (Il Testimone dello sposo) (1997)",Comedy|Drama,0.16899999999999998
2088,"Chambermaid on the Titanic, The (1998)",Romance,0.10300000000000001
2089,"Henry: Portrait of a Serial Killer, Part 2 (1996)",Crime|Horror,0.61
2090,Henry: Portrait of a Serial Killer (1990),Crime|Horror,0.9309999999999999
2091,Rosemary's Baby (1968),Horror|Thriller,0.547
2092,"NeverEnding Story, The (1984)",Adventure|Children's|Fantasy,0.158
2093,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children's|Fantasy,0.183
2094,Attack of the Killer Tomatoes! (1980),Comedy|Horror,0.196
2095,Surf Nazis Must Die (1987),Drama,0.897
2096,Your Friends and Neighbors (1998),Drama,0.643
2097,Return to Paradise (1998),Drama|Romance,0.48100000000000004
2098,Blade (1998),Action|Adventure|Horror,0.8590000000000001
2099,Dance with Me (1998),Drama|Romance,0.09
2100,Dead Man on Campus (1998),Comedy,0.17600000000000002
2101,Wrongfully Accused (1998),Action|Comedy,0.131
2102,"Next Stop, Wonderland (1998)",Comedy|Drama|Romance,0.13699999999999998
2103,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)",Comedy,0.102
2104,"Navigator: A Mediaeval Odyssey, The (1988)",Adventure|Fantasy|Sci-Fi,0.094
2105,Beetlejuice (1988),Comedy|Fantasy,0.25
2106,Déjà Vu (1997),Drama|Romance,0.095
2107,Rope (1948),Thriller,0.49200000000000005
2108,Family Plot (1976),Comedy|Thriller,0.17300000000000001
2109,Frenzy (1972),Thriller,0.804
2110,Topaz (1969),Thriller,0.20199999999999999
2111,Torn Curtain (1966),Thriller,0.276
2112,Marnie (1964),Thriller,0.20800000000000002
2113,"Wrong Man, The (1956)",Drama|Film-Noir|Thriller,0.17600000000000002
2114,"Man Who Knew Too Much, The (1956)",Thriller,0.28
2115,"Trouble with Harry, The (1955)",Mystery|Thriller,0.20800000000000002
2116,I Confess (1953),Thriller,0.10400000000000001
2117,Strangers on a Train (1951),Film-Noir|Thriller,0.456
2118,Stage Fright (1950),Mystery|Thriller,0.17800000000000002
2119,54 (1998),Drama,0.22699999999999998
2120,I Married A Strange Person (1997),Animation,0.733
2121,Why Do Fools Fall In Love? (1998),Drama,0.10400000000000001
2122,"Merry War, A (1997)",Comedy,0.5720000000000001
2123,See the Sea (Regarde la mer) (1997),Drama,0.126
2124,Willow (1988),Action|Adventure|Fantasy,0.287
2125,"Untouchables, The (1987)",Action|Crime|Drama,0.945
2126,Dirty Work (1998),Comedy,0.217
2127,Knock Off (1998),Action,0.561
2128,Firelight (1997),Drama,0.078
2129,Modulations (1998),Documentary,0.23399999999999999
2130,Phoenix (1998),Crime|Drama,0.445
2131,Under Capricorn (1949),Drama,0.354
2132,"Paradine Case, The (1947)",Drama,0.10099999999999999
2133,Lifeboat (1944),Drama|Thriller|War,0.252
2134,Shadow of a Doubt (1943),Film-Noir|Thriller,0.27399999999999997
2135,Saboteur (1942),Thriller,0.13
2136,Mr. & Mrs. Smith (1941),Comedy,0.17300000000000001
2137,Suspicion (1941),Mystery|Thriller,0.16399999999999998
2138,Jamaica Inn (1939),Drama,0.17
2139,"Lady Vanishes, The (1938)",Comedy|Mystery|Romance|Thriller,0.22699999999999998
2140,Young and Innocent (1937),Crime|Thriller,0.141
2141,Sabotage (1936),Thriller,0.163
2142,Secret Agent (1936),Thriller,0.198
2143,"Man Who Knew Too Much, The (1934)",Thriller,0.226
2144,Waltzes from Vienna (1933),Comedy|Musical,0.0
2145,Number Seventeen (1932),Thriller,0.589
2146,Rich and Strange (1932),Comedy|Romance,0.275
2147,"Skin Game, The (1931)",Drama,0.0
2148,Elstree Calling (1930),Comedy|Musical,0.0
2149,Juno and Paycock (1930),Drama,0.0
2150,Murder! (1930),Mystery|Thriller,0.07
2151,"Manxman, The (1929)",Drama,0.0
2152,Blackmail (1929),Thriller,0.064
2153,Champagne (1928),Comedy,0.0
2154,"Farmer's Wife, The (1928)",Comedy,0.0
2155,Downhill (1927),Drama,0.0
2156,Easy Virtue (1927),Drama,0.0
2157,"Ring, The (1927)",Drama,0.26
2158,"Lodger, The (1926)",Thriller,0.066
2159,"Mountain Eagle, The (1926)",Drama,0.0
2160,"Pleasure Garden, The (1925)",Drama,0.0
2161,Always Tell Your Wife (1923),Comedy,0.0
2162,Rounders (1998),Crime|Drama,0.385
2163,Cube (1997),Sci-Fi|Thriller,0.44
2164,Digging to China (1998),Drama,0.0
2165,Let's Talk About Sex (1998),Drama,0.07400000000000001
2166,One Man's Hero (1999),Drama|War,0.0
2167,Simon Birch (1998),Drama,0.10800000000000001
2168,Without Limits (1998),Drama,0.14
2169,Seven Beauties (Pasqualino Settebellezze) (1976),Comedy|Drama,0.299
2170,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),Comedy|Drama,0.43
2171,My Bodyguard (1980),Drama,0.467
2172,Class (1983),Comedy,0.196
2173,"Grandview, U.S.A. (1984)",Drama,0.131
2174,Broadcast News (1987),Comedy|Drama|Romance,0.17
2175,"Allnighter, The (1987)",Comedy|Romance,0.22899999999999998
2176,Working Girl (1988),Comedy|Drama,0.11
2177,Stars and Bars (1988),Comedy,0.231
2178,Married to the Mob (1988),Comedy,0.354
2179,Say Anything... (1989),Comedy|Drama|Romance,0.221
2180,My Blue Heaven (1990),Comedy,0.28800000000000003
2181,Men Don't Leave (1990),Drama,0.134
2182,"Cabinet of Dr. Ramirez, The (1991)",Comedy,0.0
2183,Hero (1992),Comedy|Drama,0.16699999999999998
2184,Toys (1992),Action|Comedy|Fantasy,0.322
2185,Choices (1981),Drama,0.0
2186,Young Doctors in Love (1982),Comedy,0.248
2187,Parasite (1982),Horror|Sci-Fi,0.456
2188,No Small Affair (1984),Comedy|Romance,0.16899999999999998
2189,Master Ninja I (1984),Action,0.0
2190,Blame It on Rio (1984),Comedy|Romance,0.22399999999999998
2191,Wisdom (1986),Action|Crime,0.475
2192,One Crazy Summer (1986),Comedy,0.157
2193,About Last Night... (1986),Comedy|Drama|Romance,0.154
2194,"Seventh Sign, The (1988)",Thriller,0.37200000000000005
2195,We're No Angels (1989),Drama,0.42700000000000005
2196,Nothing But Trouble (1991),Adventure|Comedy,0.41600000000000004
2197,"Butcher's Wife, The (1991)",Comedy|Romance,0.513
2198,Mortal Thoughts (1991),Mystery|Thriller,0.391
2199,"Few Good Men, A (1992)",Crime|Drama,0.39899999999999997
2200,Indecent Proposal (1993),Drama,0.13699999999999998
2201,"Century of Cinema, A (1994)",Documentary,0.0
2202,Permanent Midnight (1998),Drama,0.40399999999999997
2203,One True Thing (1998),Drama,0.083
2204,Rush Hour (1998),Action|Thriller,0.386
2205,Lilian's Story (1995),Drama,0.0
2206,Six-String Samurai (1998),Action|Adventure|Sci-Fi,0.337
2207,"Soldier's Daughter Never Cries, A (1998)",Drama,0.191
2208,Somewhere in the City (1997),Drama,0.0
2209,Ronin (1998),Action|Crime|Thriller,0.7609999999999999
2210,Urban Legend (1998),Horror|Thriller,0.249
2211,Clay Pigeons (1998),Crime,0.648
2212,Monument Ave. (1998),Crime,0.833
2213,Pecker (1998),Comedy|Drama,0.16399999999999998
2214,"Sheltering Sky, The (1990)",Drama,0.35600000000000004
2215,Bandit Queen (1994),Drama,0.845
2216,If.... (1968),Drama,0.7490000000000001
2217,"Fiendish Plot of Dr. Fu Manchu, The (1980)",Comedy,0.309
2218,Them! (1954),Sci-Fi|Thriller|War,0.192
2219,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller,0.6779999999999999
2220,"Player, The (1992)",Comedy|Drama,0.433
2221,Stardust Memories (1980),Comedy|Drama,0.14
2222,Edward Scissorhands (1990),Drama|Romance,0.259
2223,Overnight Delivery (1996),Romance,0.215
2224,Shadrach (1998),Drama,0.231
2225,Antz (1998),Animation|Children's,0.434
2226,"Impostors, The (1998)",Comedy,0.299
2227,"Night at the Roxbury, A (1998)",Comedy,0.183
2228,What Dreams May Come (1998),Drama|Romance,0.131
2229,Strangeland (1998),Thriller,0.53
2230,"Battle of the Sexes, The (1959)",Comedy,0.0
2231,"Producers, The (1968)",Comedy|Musical,0.13699999999999998
2232,History of the World: Part I (1981),Comedy,0.222
2233,My Cousin Vinny (1992),Comedy,0.146
2234,Nashville (1975),Drama|Musical,0.257
2235,Love Is the Devil (1998),Drama,0.809
2236,Slam (1998),Drama,0.9009999999999999
2237,Holy Man (1998),Comedy,0.217
2238,One Tough Cop (1998),Action|Drama,0.43
2239,Detroit 9000 (1973),Action|Crime,0.0
2240,"Inheritors, The (Die Siebtelbauern) (1998)",Drama,0.0
2241,"Mighty, The (1998)",Drama,0.20199999999999999
2242,2010 (1984),Mystery|Sci-Fi,0.348
2243,Children of a Lesser God (1986),Drama,0.09699999999999999
2244,"Elephant Man, The (1980)",Drama,0.358
2245,Beloved (1998),Drama,0.374
2246,Bride of Chucky (1998),Horror|Thriller,0.688
2247,Practical Magic (1998),Drama|Romance,0.096
2248,"Alarmist, The (1997)",Comedy,0.307
2249,Happiness (1998),Comedy,0.537
2250,Reach the Rock (1997),Comedy,0.0
2251,Apt Pupil (1998),Drama|Thriller,0.8190000000000001
2252,Pleasantville (1998),Comedy,0.332
2253,Soldier (1998),Action|Adventure|Sci-Fi|Thriller|War,0.517
2254,"Cruise, The (1998)",Documentary,0.102
2255,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama,0.332
2256,Orgazmo (1997),Comedy,0.377
2257,Shattered Image (1998),Drama|Thriller,0.0
2258,Tales from the Darkside: The Movie (1990),Horror,0.49700000000000005
2259,Vampires (1998),Horror,0.733
2260,American History X (1998),Drama,0.9740000000000001
2261,Hands on a Hard Body (1996),Documentary,0.23600000000000002
2262,Living Out Loud (1998),Comedy|Romance,0.127
2263,Belly (1998),Crime|Drama,0.48200000000000004
2264,Gods and Monsters (1998),Drama,0.222
2265,"Siege, The (1998)",Action|Thriller,0.435
2266,"Waterboy, The (1998)",Comedy,0.268
2267,Elizabeth (1998),Drama,0.358
2268,Velvet Goldmine (1998),Drama,0.17600000000000002
2269,I Still Know What You Did Last Summer (1998),Horror|Mystery|Thriller,0.401
2270,I'll Be Home For Christmas (1998),Comedy|Romance,0.162
2271,Meet Joe Black (1998),Romance,0.129
2272,Dancing at Lughnasa (1998),Drama,0.185
2273,Hard Core Logo (1996),Comedy,0.722
2274,"Naked Man, The (1998)",Drama,0.0
2275,Runaway Train (1985),Action|Adventure|Drama|Thriller,0.47100000000000003
2276,Desert Bloom (1986),Drama,0.262
2277,"Stepford Wives, The (1975)",Sci-Fi|Thriller,0.254
2278,"Pope of Greenwich Village, The (1984)",Action,0.292
2279,Sid and Nancy (1986),Drama,0.6729999999999999
2280,Mona Lisa (1986),Comedy|Thriller,0.684
2281,Heart Condition (1990),Comedy,0.175
2282,Nights of Cabiria (Le Notti di Cabiria) (1957),Drama,0.076
2283,"Big Chill, The (1983)",Comedy|Drama,0.133
2284,Enemy of the State (1998),Action|Thriller,0.32899999999999996
2285,"Rugrats Movie, The (1998)",Animation|Children's|Comedy,0.156
2286,"Bug's Life, A (1998)",Animation|Children's|Comedy,0.21
2287,Celebrity (1998),Comedy,0.2
2288,Central Station (Central do Brasil) (1998),Drama,0.322
2289,Savior (1998),Drama,0.539
2290,Waking Ned Devine (1998),Comedy,0.228
2291,"Celebration, The (Festen) (1998)",Drama,0.496
2292,Pink Flamingos (1972),Comedy,0.41
2293,Glen or Glenda (1953),Drama,0.11699999999999999
2294,Godzilla (Gojira) (1954),Action|Sci-Fi,0.384
2295,Godzilla (Gojira) (1984),Action|Sci-Fi,0.322
2296,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),Action|Sci-Fi,0.297
2297,King Kong (1933),Action|Adventure|Horror,0.24
2298,King Kong (1976),Action|Adventure|Horror,0.235
2299,King Kong Lives (1986),Action|Adventure|Horror,0.364
2300,Desperately Seeking Susan (1985),Comedy|Romance,0.124
2301,"Emerald Forest, The (1985)",Action|Adventure|Drama,0.434
2302,Fletch (1985),Comedy,0.28600000000000003
2303,Fletch Lives (1989),Comedy,0.215
2304,Red Sonja (1985),Action|Adventure,0.325
2305,Gung Ho (1986),Comedy|Drama,0.243
2306,"Money Pit, The (1986)",Comedy,0.273
2307,"View to a Kill, A (1985)",Action,0.20199999999999999
2308,Lifeforce (1985),Horror|Sci-Fi,0.301
2309,Police Academy (1984),Comedy,0.332
2310,Police Academy 2: Their First Assignment (1985),Comedy,0.253
2311,Police Academy 3: Back in Training (1986),Comedy,0.185
2312,Police Academy 4: Citizens on Patrol (1987),Comedy,0.275
2313,Police Academy 5: Assignment: Miami Beach (1988),Comedy,0.177
2314,Police Academy 6: City Under Siege (1989),Comedy,0.29
2315,Babe: Pig in the City (1998),Children's|Comedy,0.248
2316,Home Fries (1998),Comedy|Romance,0.17600000000000002
2317,Jerry Springer: Ringmaster (1998),Drama,0.457
2318,Very Bad Things (1998),Comedy|Crime,0.8590000000000001
2319,Steam: The Turkish Bath (Hamam) (1997),Drama|Romance,0.12
2320,Psycho (1998),Crime|Horror|Thriller,0.146
2321,Little Voice (1998),Comedy,0.281
2322,"Simple Plan, A (1998)",Crime|Thriller,0.6509999999999999
2323,Jack Frost (1998),Comedy|Drama,0.16899999999999998
2324,Star Trek: Insurrection (1998),Action|Sci-Fi,0.19399999999999998
2325,"Prince of Egypt, The (1998)",Animation|Musical,0.303
2326,Rushmore (1998),Comedy,0.25
2327,Shakespeare in Love (1998),Comedy|Romance,0.12
2328,Mass Appeal (1984),Drama,0.17600000000000002
2329,Miracle on 34th Street (1947),Drama,0.099
2330,Santa Claus: The Movie (1985),Adventure|Children's|Fantasy,0.184
2331,Prancer (1989),Children's|Drama,0.139
2332,Pale Rider (1985),Western,0.8440000000000001
2333,Rambo: First Blood Part II (1985),Action|War,0.7929999999999999
2334,First Blood (1982),Action,0.946
2335,Rambo III (1988),Action|War,0.674
2336,"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance,0.158
2337,Romancing the Stone (1984),Action|Adventure|Comedy|Romance,0.239
2338,Cocoon (1985),Comedy|Sci-Fi,0.418
2339,Cocoon: The Return (1988),Comedy|Sci-Fi,0.17800000000000002
2340,Rocky II (1979),Action|Drama,0.364
2341,Rocky III (1982),Action|Drama,0.318
2342,Rocky IV (1985),Action|Drama,0.304
2343,Rocky V (1990),Action|Drama,0.21899999999999997
2344,Clue (1985),Comedy|Mystery,0.139
2345,Young Sherlock Holmes (1985),Action|Adventure|Mystery,0.46299999999999997
2346,Violets Are Blue... (1986),Drama|Romance,0.14400000000000002
2347,Back to School (1986),Comedy,0.365
2348,Heartburn (1986),Comedy|Drama,0.12
2349,Nothing in Common (1986),Comedy,0.165
2350,Extremities (1986),Drama|Thriller,0.46299999999999997
2351,"Karate Kid, The (1984)",Drama,0.552
2352,"Karate Kid, Part II, The (1986)",Action|Adventure|Drama,0.47700000000000004
2353,"Karate Kid III, The (1989)",Action|Adventure|Drama,0.337
2354,Christmas Vacation (1989),Comedy,0.155
2355,You've Got Mail (1998),Comedy|Romance,0.11599999999999999
2356,"General, The (1998)",Crime,0.794
2357,"Theory of Flight, The (1998)",Comedy|Drama|Romance,0.099
2358,"Thin Red Line, The (1998)",Action|Drama|War,0.442
2359,"Faculty, The (1998)",Horror|Sci-Fi,0.31
2360,Mighty Joe Young (1998),Adventure|Children's|Drama,0.314
2361,Mighty Joe Young (1949),Adventure|Children's|Drama,0.14300000000000002
2362,Patch Adams (1998),Comedy|Drama,0.136
2363,Stepmom (1998),Drama,0.063
2364,"Civil Action, A (1998)",Drama,0.155
2365,Down in the Delta (1998),Drama,0.49700000000000005
2366,Hurlyburly (1998),Drama,0.43200000000000005
2367,Tea with Mussolini (1999),Comedy,0.145
2368,Wilde (1997),Drama,0.11599999999999999
2369,Outside Ozona (1998),Drama|Thriller,0.0
2370,Affliction (1997),Drama,0.8140000000000001
2371,Another Day in Paradise (1998),Drama,0.9129999999999999
2372,"Hi-Lo Country, The (1998)",Drama|Western,0.40399999999999997
2373,Hilary and Jackie (1998),Drama,0.212
2374,Playing by Heart (1998),Drama|Romance,0.17800000000000002
2375,24 7: Twenty Four Seven (1997),Comedy|Drama,0.925
2376,At First Sight (1999),Drama,0.102
2377,In Dreams (1999),Thriller,0.317
2378,Varsity Blues (1999),Comedy|Drama,0.215
2379,Virus (1999),Horror|Sci-Fi,0.341
2380,"Garbage Pail Kids Movie, The (1987)",Adventure|Children's,0.573
2381,Howard the Duck (1986),Adventure|Children's|Sci-Fi,0.256
2382,"Gate, The (1987)",Horror,0.562
2383,"Gate II: Trespassers, The (1990)",Horror,0.613
2384,"Boy Who Could Fly, The (1986)",Drama|Fantasy,0.115
2385,"Fly, The (1958)",Horror|Sci-Fi,0.387
